0.837104986,0.833049676,0.831406498,0.830120099,0.826017535,0.824463109,0.820348254,0.817619554,0.814385771,0.807317321,0.805417248,0.798477374,0.79021324,0.785932978,0.782935815,0.775270619,0.767243288,0.757924763,0.748815378,0.741984243,0.73772322,0.736490414,0.727514337,0.694311967,0.661477535,0.671573519,0.670798408,0.670132249,0.667487827,0.663857942,0.661470219,0.661465135,0.659884579,0.658502548,0.655742343,0.658106773,0.653543378,0.654714793,0.653146322,0.650625149,0.651626355,0.64565421,0.646503934,0.643756402,0.642170804,0.640607872,0.638206197,0.64566771,0.643466035,0.64270919,0.641482183,0.639799614,0.636162129,0.634548113,0.632236858,0.629203439,0.62633198,0.624196565,0.619505326,0.612903936,0.606133383,0.591173077,0.582404843,0.586787708,0.590317306,0.589572737,0.589287274,0.591222132,0.595167475,0.597202934,0.603540473,0.606396156,0.611093164,0.613270499,0.616094389,0.621075123,0.625294592,0.627435479,0.631759796,0.635148327,0.639920351,0.640229345,0.643746748,0.646224808,0.649039888,0.649368302,0.650230026,0.651567889,0.651972741,0.653264284,0.65178692,0.654425154,0.658853841,0.67409135,0.69185872,0.726602684,0.740491382,0.751067541,0.757356235,0.758874939,0.759480833,0.759784488,0.76175733,0.76175733,0.76175733,0.763291497,0.762372039,0.762447392,0.764217788,0.765381444,0.765381444,0.766817525,0.766817525,0.765970639,0.769859566,0.769859566,0.770776241,0.770253744,0.775111481,0.778992978
0.842346169,0.83891562,0.83891562,0.83891562,0.835945976,0.834061935,0.831852255,0.827677758,0.823780741,0.815757932,0.811605332,0.801402162,0.794787127,0.791109123,0.787363839,0.779241498,0.767381377,0.735104449,0.718567507,0.701936442,0.691569363,0.690717941,0.687476335,0.677913636,0.657228144,0.656961752,0.658710073,0.658788227,0.656129357,0.65424694,0.655064619,0.65610436,0.65451458,0.653529785,0.65057856,0.646428494,0.64293864,0.642410939,0.640496129,0.638683358,0.639828578,0.638301292,0.629075801,0.625558505,0.624559941,0.624553128,0.622755997,0.632143333,0.631132758,0.631988416,0.630135108,0.628475361,0.629093458,0.628205012,0.628171907,0.626260034,0.627961504,0.628119507,0.62638739,0.624603497,0.624556029,0.621985273,0.625017722,0.623990536,0.626331046,0.625409495,0.625474522,0.625191197,0.625958569,0.608168446,0.609671123,0.609641918,0.610396238,0.610133611,0.610756551,0.612171348,0.613071007,0.611196816,0.611196816,0.610175008,0.609282885,0.608296866,0.608219515,0.608157991,0.608157991,0.60923302,0.60827371,0.609305073,0.60933502,0.60933502,0.607652275,0.606717485,0.611411385,0.618133307,0.669730603,0.708117512,0.722828363,0.730965389,0.73340275,0.734010143,0.734010143,0.734010143,0.736564575,0.736564575,0.736564575,0.736564575,0.736564575,0.734794178,0.736564575,0.736564575,0.736564575,0.738337599,0.739369267,0.73759887,0.741276972,0.741276972,0.742193647,0.742402719,0.747920101,0.752779764
0.811645468,0.808287549,0.806526369,0.805542634,0.804657576,0.801720531,0.799188473,0.79579148,0.793480432,0.790232911,0.782700294,0.767885594,0.759994552,0.751921899,0.737851163,0.734025359,0.729752143,0.704608956,0.69070325,0.654685814,0.660472638,0.658871211,0.655991032,0.645409559,0.646452129,0.644473924,0.641475384,0.640522608,0.637656088,0.633379853,0.630985144,0.62998663,0.627229331,0.625255461,0.61977675,0.614623973,0.577202353,0.565855267,0.562261727,0.559391297,0.560469482,0.55938307,0.575460654,0.586901986,0.590076643,0.591718707,0.594206206,0.594665657,0.591771469,0.588898157,0.587076974,0.584943536,0.588794022,0.590566054,0.591876132,0.596417202,0.599495607,0.597007308,0.593559953,0.59080512,0.592174704,0.593459615,0.596019206,0.594211759,0.597366957,0.595665019,0.592758224,0.592322179,0.592146417,0.592114691,0.587702081,0.585756488,0.584720017,0.585751685,0.585868941,0.58747151,0.575383503,0.575354298,0.575247139,0.575211028,0.572608548,0.572608548,0.570855087,0.571706781,0.572738957,0.576843189,0.574162676,0.575022233,0.574137741,0.57399959,0.571285729,0.570350939,0.574567515,0.572632165,0.625951434,0.663453005,0.679238138,0.683393612,0.684613686,0.684613686,0.684613686,0.685573693,0.688062107,0.688062107,0.688062107,0.688097119,0.688097119,0.68788501,0.692556005,0.694112154,0.695667101,0.698993236,0.700345498,0.700125517,0.704157664,0.706591509,0.709607324,0.710331083,0.717463293,0.729572826
0.791266589,0.787355314,0.784967971,0.7830594,0.781980697,0.779448276,0.777578508,0.777309169,0.774937776,0.772353713,0.765302577,0.75450288,0.729620702,0.70671926,0.689744117,0.674341981,0.668364226,0.66120103,0.650318409,0.616980841,0.604917726,0.602212928,0.602907005,0.60195191,0.60195191,0.601189033,0.602221209,0.606426674,0.608285838,0.611505419,0.613680877,0.618990277,0.623357035,0.626504406,0.627718435,0.632054978,0.637767157,0.638799663,0.638678211,0.640685678,0.643009512,0.642043298,0.642136067,0.64046314,0.638543863,0.637618567,0.642776422,0.642709042,0.64279258,0.643097749,0.642008311,0.642611072,0.641140032,0.640126059,0.638150642,0.63540917,0.638855752,0.636888743,0.633257311,0.634117713,0.634973372,0.632993548,0.633903801,0.635344712,0.635149757,0.634228206,0.633451108,0.631491255,0.632245376,0.631540532,0.628810162,0.626992087,0.625239828,0.625071851,0.621587686,0.619233278,0.621133268,0.620116988,0.619187676,0.617203977,0.615381885,0.615381885,0.614409117,0.614277205,0.606899138,0.558620156,0.598916422,0.6057311,0.6057311,0.608337146,0.606553253,0.604762805,0.60746158,0.622368019,0.642363197,0.663798529,0.670851637,0.670727686,0.670727686,0.670758665,0.671790842,0.672728363,0.678877807,0.680392211,0.681950912,0.682556687,0.68416402,0.683327094,0.685077285,0.685366944,0.686336657,0.688501448,0.689121542,0.688281467,0.692004074,0.697339706,0.700650417,0.701618071,0.70717106,0.723958269
0.746360337,0.741881127,0.740116294,0.740116294,0.739231235,0.739235822,0.736787237,0.735860448,0.734933015,0.735139066,0.734290853,0.732238156,0.715419128,0.702278872,0.68665524,0.660171138,0.677390773,0.675151236,0.666118612,0.659580821,0.657041171,0.655557694,0.655553486,0.6550921,0.657407362,0.654637761,0.65205218,0.653940524,0.653084866,0.653084866,0.653902545,0.655111871,0.65606812,0.653382784,0.649844394,0.651493527,0.648008354,0.648794321,0.642414355,0.641357473,0.644356493,0.641849316,0.63915213,0.639080355,0.637303146,0.638313853,0.641175019,0.639206242,0.639176562,0.637399353,0.638068655,0.635360437,0.636325741,0.634451276,0.633488859,0.630745656,0.630732417,0.626621444,0.654281046,0.653295962,0.653262857,0.65052208,0.653097755,0.650387119,0.653059776,0.650324986,0.651180644,0.652212008,0.654911407,0.654948476,0.652212647,0.651285858,0.649501965,0.648574531,0.648574531,0.650351741,0.651564267,0.651296375,0.654277397,0.656624789,0.655732666,0.656591247,0.656648997,0.65664211,0.64933826,0.652092869,0.658269273,0.659128831,0.659128831,0.660912724,0.667399164,0.681030469,0.683801595,0.691317557,0.698699232,0.697927677,0.695601883,0.696457541,0.695114966,0.69449475,0.694621466,0.689883102,0.690863006,0.685908506,0.680304823,0.673023952,0.660415803,0.657113383,0.6547419,0.654845222,0.649418357,0.645481133,0.638760483,0.635874633,0.623073536,0.67115843,0.672817689,0.671047292,0.672857454,0.701997613
0.684625579,0.670218427,0.667647415,0.667722686,0.664375399,0.665264079,0.661585067,0.658219394,0.654673224,0.650670976,0.648832479,0.643211053,0.636231299,0.62970498,0.615094046,0.578694522,0.544466051,0.544473025,0.543342916,0.544244418,0.542422984,0.541493959,0.540566773,0.542937799,0.575374655,0.574201285,0.574711023,0.580552257,0.580924485,0.581808438,0.583588972,0.585395851,0.585867333,0.588892306,0.591484405,0.593883087,0.591633043,0.594744986,0.591700252,0.592031954,0.601960119,0.602436013,0.603094839,0.602056597,0.60052072,0.601423172,0.589116873,0.58622326,0.586471893,0.582927972,0.581100189,0.581215123,0.57950257,0.579690823,0.581005923,0.581770523,0.587508001,0.579679293,0.586215755,0.585166618,0.580533469,0.577465462,0.579185287,0.575496622,0.572170524,0.583656145,0.585333956,0.584349526,0.586907345,0.58694929,0.585738221,0.588630281,0.589821457,0.592894697,0.595613251,0.602855736,0.606695985,0.606742668,0.609328604,0.609246771,0.609533954,0.610372879,0.611574077,0.612732947,0.614132097,0.614442027,0.615493872,0.619330121,0.617845509,0.605947553,0.627879089,0.668596317,0.671062697,0.677447495,0.675967434,0.673945812,0.670140832,0.667678458,0.665019146,0.663538066,0.661820189,0.656783759,0.655301389,0.650504994,0.645302244,0.637304929,0.635953325,0.633362543,0.631294302,0.636549542,0.632993075,0.63115059,0.624196416,0.620383747,0.61854208,0.616225559,0.611176232,0.605015726,0.600012083,0.584254305
0.662324974,0.617223858,0.622469269,0.622702557,0.621817498,0.623486871,0.627714936,0.632399356,0.634618443,0.638952198,0.641636896,0.644295416,0.645754454,0.647606433,0.64360746,0.645226304,0.639046581,0.634520188,0.630320978,0.632250101,0.630779526,0.631085362,0.629904367,0.631295267,0.635764221,0.632777039,0.632810466,0.633902273,0.634004195,0.631632802,0.630647718,0.631432687,0.629489411,0.631329025,0.631339275,0.628467298,0.623088955,0.623872276,0.615626032,0.614720671,0.589583548,0.607368642,0.606445327,0.6035745,0.597398472,0.596763915,0.598580914,0.598336783,0.60185078,0.604217988,0.606387115,0.613999532,0.61884362,0.621823154,0.623407523,0.626506642,0.629932808,0.633504526,0.633632946,0.635430057,0.635815712,0.635606528,0.635606528,0.635155979,0.641894212,0.639599477,0.636449352,0.634452183,0.63271697,0.62695124,0.621059759,0.601907537,0.575299291,0.575198065,0.576893079,0.588721798,0.594915445,0.601925487,0.609190087,0.612327189,0.615639925,0.617104817,0.616329551,0.618348896,0.616933047,0.619095632,0.616586886,0.617194011,0.616937729,0.611132939,0.613892484,0.626083487,0.623772894,0.619573198,0.618095419,0.61629282,0.613962008,0.60975572,0.607858942,0.609718715,0.608734981,0.604321313,0.602244511,0.601259427,0.599327098,0.598912437,0.597284547,0.595181303,0.595967526,0.589233287,0.65262552,0.659677528,0.661132032,0.661620482,0.66131549,0.663744701,0.667339521,0.667785824,0.670123053,0.700721789
0.713261475,0.708813824,0.709699162,0.71055482,0.71055482,0.712224193,0.710380235,0.708475636,0.707666052,0.704053139,0.697777199,0.694284446,0.691547425,0.691547425,0.692436188,0.691550312,0.684606371,0.671351541,0.652868185,0.63109994,0.630207817,0.631067375,0.630172345,0.630132585,0.629276927,0.629276927,0.629535368,0.630425504,0.631947863,0.632508935,0.63009331,0.631085823,0.629639384,0.635953006,0.641665113,0.639960545,0.63749611,0.637561278,0.632454073,0.63031342,0.63852786,0.634644261,0.631950489,0.629939628,0.623886183,0.623265258,0.622209135,0.618733708,0.614341147,0.609194132,0.602978697,0.598052678,0.589071426,0.601097574,0.601992472,0.60295372,0.605780701,0.60760945,0.610531786,0.622868509,0.629788365,0.634725041,0.638117345,0.641504754,0.647622002,0.650450568,0.657229927,0.659337445,0.658423847,0.65904067,0.657546612,0.661345016,0.659945008,0.661137397,0.661676549,0.660405889,0.6606366,0.660053672,0.661943199,0.662248295,0.659980749,0.660693229,0.660693229,0.660693229,0.658887683,0.657170398,0.654830395,0.65525956,0.654475163,0.659364168,0.676452175,0.677159869,0.678986477,0.679609149,0.679616,0.677813401,0.677813401,0.675053552,0.673156775,0.675794327,0.674810593,0.672249675,0.669287814,0.669187789,0.66632127,0.665290548,0.663405138,0.661692148,0.660793566,0.658782601,0.697072627,0.69996603,0.69996603,0.699865006,0.698972856,0.69985151,0.707172149,0.721525365,0.727974457,0.745168103
0.732775475,0.729334515,0.728348496,0.728348496,0.728453141,0.729304835,0.726474611,0.725547822,0.723914213,0.718505525,0.712229585,0.708736832,0.699679878,0.69213601,0.680202578,0.67562573,0.671914201,0.664228983,0.642675049,0.564694063,0.562871971,0.563731529,0.563658653,0.562637099,0.560671685,0.55701859,0.551486806,0.541648088,0.541827391,0.541827391,0.545191726,0.549430076,0.548760604,0.558399711,0.587865593,0.590196483,0.587840498,0.586856764,0.584292412,0.583449836,0.584565352,0.584565352,0.582903542,0.582506435,0.578064653,0.577938865,0.578176523,0.577524241,0.576572096,0.574841979,0.574976129,0.577508467,0.575966606,0.573311448,0.570406667,0.566546561,0.567408197,0.567368155,0.563567095,0.568390011,0.608748731,0.607972986,0.607569215,0.607615578,0.608957876,0.61012918,0.609859495,0.612263925,0.614200079,0.612627302,0.613770902,0.618617645,0.619002922,0.618423509,0.619418734,0.619418595,0.620044578,0.622752476,0.626077468,0.627310298,0.627953462,0.628705506,0.627810088,0.628119083,0.639529798,0.669059048,0.666417903,0.665925428,0.667948691,0.66954716,0.668641996,0.667885369,0.667144984,0.664739068,0.664184789,0.661884278,0.661413856,0.655680508,0.65000391,0.652268777,0.648372195,0.645768692,0.6460743,0.646014881,0.645094117,0.644171695,0.64142678,0.638978967,0.634461751,0.640011783,0.63800309,0.63421077,0.633808858,0.631035933,0.629214471,0.628608692,0.682396242,0.729427119,0.741930186,0.753516556
0.746499444,0.743070655,0.740055489,0.740055489,0.740160134,0.741011828,0.738181604,0.737254815,0.737254815,0.736268247,0.730913193,0.726568449,0.705752725,0.692880874,0.674304877,0.672168642,0.667688499,0.658019764,0.647646403,0.64091371,0.639091618,0.639091618,0.63746218,0.63742242,0.63742242,0.63563809,0.626307916,0.59505244,0.576396355,0.576396355,0.574605907,0.575465465,0.572681122,0.578112666,0.588913275,0.589479186,0.587583264,0.586626379,0.582836852,0.581743996,0.577970349,0.577011728,0.575980643,0.575980643,0.571452383,0.568834831,0.570752347,0.573087093,0.573752633,0.56940728,0.569547686,0.570157942,0.570958008,0.57171124,0.574546983,0.574561552,0.576351763,0.576851316,0.575908511,0.581118732,0.587987294,0.585789438,0.586652532,0.586996087,0.586018125,0.587500835,0.584603458,0.590865065,0.591642484,0.592798423,0.591961599,0.59455976,0.594370667,0.592668525,0.593741467,0.594472751,0.589884481,0.592624848,0.59423329,0.594536808,0.593103458,0.593855502,0.593945432,0.583592618,0.588778821,0.612013069,0.611057974,0.611522608,0.61221525,0.610377453,0.611239765,0.61028288,0.609218772,0.609305005,0.610900771,0.610964591,0.611853038,0.609245289,0.605741734,0.607872052,0.620055882,0.619007553,0.619100943,0.618159428,0.621729438,0.621235633,0.619418069,0.618860272,0.617737353,0.622835519,0.624631398,0.621961215,0.620325422,0.617578769,0.618245309,0.61932431,0.678617184,0.724645074,0.739736417,0.747958414
